Gene,Count
NM_001353531,1
NM_153447,1
NM_001365636,2
NM_001365635,2
NM_001365637,2
NM_001365638,2
NM_001112736,2
NM_001363940,2
NM_015224,2
NM_001351575,2
NM_001351574,2
NM_024831,2
NM_001363184,2
NM_001317902,2
NM_004077,1
NM_021255,3
NM_001385043,2
NM_001385051,2
NM_001385050,2
NM_001385042,2
NM_001385041,2
NM_001385040,2
NM_001385052,2
NM_001286449,2
NM_198524,2
NM_001385045,2
NM_001385046,2
NM_001385044,2
NR_169563,2
NM_001385047,2
NR_169560,2
NR_169561,2
NM_001385048,2
NR_169562,2
NM_001385049,2
NM_005947,1
NM_001201457,3
NM_031272,3
NM_198393,3
NM_033106,1
NM_001145546,1
NM_001024924,1
NM_018261,1
NM_178237,1
NM_001322078,1
NM_001322065,1
NM_001322064,1
NM_001322077,1
NM_001322072,1
NM_001322073,1
NM_001322074,1
NM_001322075,1
NM_001322070,1
NM_001322067,1
NM_001322068,1
NM_001322066,1
NM_001322076,1
NM_001322061,1
NM_001348129,1
NM_001377409,8
NM_001128615,8
NM_001377408,8
NM_001377411,8
NM_001377410,8
NM_001377412,8
NM_001377407,8
NM_001289698,3
NM_025009,1
NR_120607,2
NM_152731,1
NM_001111097,3
NM_002350,3
NM_001280797,1
NM_001280798,1
NM_013267,1
NM_001280796,1
NM_014669,1
NM_001242795,1
NM_014906,7
NR_048561,7
NR_003127,1
NR_024056,1
NR_024055,1
NR_024057,1
NR_033418,1
NR_003505,1
NM_000339,2
NM_001126108,2
NM_001126107,2
NM_001320371,1
NM_144690,1
NM_020673,2
NM_001286275,1
NM_001286274,1
NM_020931,1
NM_001286276,1
NR_104668,1
NM_001005210,1
NM_002898,2
NM_001288588,3
NM_001002843,3
NM_017661,3
NM_001321355,2
NM_022103,2
NM_001321356,2
NM_003713,3
NR_046572,1
NM_015555,2
NM_001031623,2
NR_110742,2
NM_001146227,1
NM_001023,1
NR_135241,2
NR_036633,2
NM_004738,2
NM_001195677,2
NM_001351156,1
NM_013449,1
NM_001300905,1
NM_001002844,1
NM_001288589,1
NR_036521,1
NR_036522,1
NM_020722,2
NM_004282,1
NM_001384958,2
NM_001384951,2
NR_169517,2
NR_169516,2
NR_169512,2
NM_001384954,2
NM_032206,2
NM_001384957,2
NM_001384960,2
NR_169515,2
NR_169520,2
NM_001384956,2
NM_001330552,2
NR_169519,2
NM_001384955,2
NM_001384959,2
NR_169513,2
NR_169518,2
NM_001384953,2
NM_001384950,2
NM_001384952,2
NM_001384970,2
NM_001384969,2
NM_001384971,2
NM_001384967,2
NM_001384972,2
NM_001384962,2
NM_001384968,2
NM_001384963,2
NM_001384961,2
NM_001384964,2
NR_169514,2
NM_001384965,2
NM_001384966,2
NM_001384973,2
NM_153360,2
NM_001304787,2
NM_001278667,1
NM_001278666,1
NR_103822,1
NM_016277,1
NM_001278668,1
NM_183227,1
NM_033396,1
NM_001282604,1
NM_001282602,1
NM_001282601,1
NR_104219,1
NM_001282605,1
NM_006601,1
NM_001282603,1
NM_017799,1
NM_001320989,1
NM_001005207,1
NR_130908,1
NM_001004303,4
NM_001318864,1
NM_017563,1
NM_000947,7
NM_033273,1
NM_001370129,1
NR_015419,1
NM_001354082,1
NM_001354087,1
NM_001354080,1
NM_001354079,1
NM_001354078,1
NM_001354083,1
NM_001354095,1
NM_001354092,1
NM_001354088,1
NM_001354086,1
NM_001354094,1
NM_001354090,1
NM_001354091,1
NM_001354085,1
NM_001354096,1
NM_024946,1
NM_001354081,1
NM_001354097,1
NM_001354089,1
NM_001354084,1
NM_001354102,1
NM_001354103,1
NM_001354099,1
NM_001354100,1
NM_001354098,1
NM_001354101,1
NM_001330399,2
NM_001100595,2
NM_182620,2
NM_133459,6
NM_001286669,2
NM_001286671,2
NM_001323892,2
NM_001323890,2
NM_001323899,2
NM_001323893,2
NM_001286668,2
NM_181806,2
NM_001286670,2
NM_001286672,2
NM_138969,1
NM_001318049,1
NM_001318050,1
NM_178570,2
NM_001322151,10
NM_001322159,10
NM_001322157,10
NM_207037,10
NM_207038,10
NM_003205,10
NM_001322152,10
NM_001322158,10
NM_001322156,10
NM_207036,10
NM_001322154,10
NM_001322162,10
NM_001322161,10
NM_001322164,10
NM_001322165,10
NM_001305182,1
NM_001305164,3
NM_133368,3
NM_001305163,3
NR_037945,3
NM_001134772,2
NR_037942,2
NR_037941,2
NR_037943,2
NM_003763,2
NM_001134773,2
NM_001204868,2
NM_001001433,2
NM_001376060,1
NM_001376059,1
NR_164757,1
NM_001376058,1
NM_001376061,1
NR_030766,1
NM_018304,2
NM_012096,2
NR_156493,2
NM_002703,2
NM_003627,1
NM_001198810,1
NR_073034,1
NM_001270523,1
NM_001270524,1
NM_021728,1
NM_001204873,1
NM_001204872,1
NM_024663,1
NR_103832,1
NR_146411,2
NR_029385,2
NM_015993,1
NM_018149,1
NR_110744,1
NM_001146327,2
NM_001369771,2
NM_001369772,2
NM_001369773,2
NR_163143,2
NM_001369770,2
NR_163142,2
NR_163141,2
NM_015363,2
NM_001146326,2
NR_163140,2
NM_001369774,2
NM_000562,1
NM_001366028,2
NM_006947,1
NM_001267722,1
NR_151856,1
NM_182569,1
NM_001165993,1
NM_001165994,1
NM_001146185,1
NM_001369719,1
NM_001369721,1
NM_001369728,1
NM_001369727,1
NM_001369730,1
NM_001369726,1
NM_006210,1
NM_001146184,1
NM_001369729,1
NM_001146187,1
NM_001369731,1
NM_001369722,1
NM_001369723,1
NM_001369724,1
NM_001369739,1
NM_001369720,1
NM_001369718,1
NM_001369717,1
NM_001369738,1
NM_001369737,1
NM_001369736,1
NM_001369735,1
NM_001369734,1
NM_001369732,1
NM_001369725,1
NM_001369733,1
NM_174912,2
NM_001353841,2
NM_001353840,2
NR_148564,2
NR_148557,2
NM_000066,1
NM_001278544,1
NM_001278543,1
NM_001256475,1
NR_125813,1
NR_002785,1
NM_001379461,43
NM_001379462,34
NM_021080,34
NM_001353983,13
NM_001353985,13
NM_001353986,13
NM_001365792,13
NM_001365793,13
NM_001145460,1
NM_139212,1
NM_032495,1
NR_037646,4
NM_001206884,4
NM_001085464,4
NM_001085458,4
NM_001085460,4
NM_001085466,4
NM_001206883,4
NM_001331,4
NM_001085459,4
NM_001206885,4
NM_001206887,4
NM_001206891,4
NM_001206888,4
NM_001085462,4
NM_001206890,4
NM_001085468,4
NM_001085465,4
NM_001085469,4
NM_001085463,4
NM_001085467,4
NM_001085461,4
NM_001206889,4
NM_001206886,4
NM_002332,4
NM_001306219,4
NM_001306220,4
NM_207040,4
NR_110813,4
NM_001322176,4
NM_001660,3
NM_033212,2
NM_198976,2
NM_001336,1
NM_001353980,30
NM_001365794,9
NM_001365795,9
NM_152678,3
NM_007157,1
NM_001351213,5
NM_001351212,5
NM_001330121,5
NM_014925,5
NM_001330123,5
NM_001351207,5
NM_001351218,5
NM_001351217,5
NM_001351204,5
NM_001351211,5
NM_001351205,3
NM_001351214,3
NM_001351209,3
NM_001351215,3
NM_001330122,3
NM_001351208,3
NM_001351206,3
NM_001351216,3
NM_001290143,2
NM_001370451,2
NM_001370440,2
NM_001370428,2
NM_001370436,2
NM_001370435,2
NM_001370438,2
NM_001290142,2
NM_001370430,2
NM_001370432,2
NM_005682,2
NM_001370431,2
NM_001370437,2
NM_001370433,2
NM_001370434,2
NM_001370441,2
NM_001370442,2
NM_001370439,2
NM_001145770,2
NM_001370453,2
NM_001370454,2
NM_001145773,2
NM_201524,2
NM_001370429,2
NM_001145771,2
NM_001145772,2
NM_201525,2
NM_001166301,2
NM_024612,2
NM_006544,2
NM_001012729,1
NM_001252335,5
NM_032866,5
NM_001308360,1
NM_170776,1
NM_001288653,3
NM_004859,3
NM_003417,1
NM_001384354,3
NM_001319967,1
NM_018229,2
NR_026895,2
NM_032269,2
NM_001289162,2
NM_001289163,2
NM_178457,2
NM_001377551,4
NM_001377555,4
NM_007159,4
NM_001377552,4
NM_001304420,4
NM_001377545,4
NM_001377559,4
NM_001377549,4
NM_001377562,4
NM_001377921,4
NM_001377922,4
NM_001377539,4
NM_001377541,4
NM_001377538,4
NR_165328,4
NM_001377540,4
NM_001377924,4
NM_001377923,4
NM_001377925,4
NM_001377557,4
NM_001377542,4
NM_001304421,4
NM_001145078,1
NM_001023563,1
NM_032313,2
NR_109904,2
NM_001005212,4
NM_005538,2
NM_001329399,3
NM_030938,3
NM_001329402,3
NM_001329400,3
NM_001329395,3
NM_001329398,3
NM_001329396,3
NM_001329401,3
NM_001329394,3
NM_001329397,3
NM_213598,2
NM_001303269,1
NM_001303268,1
NM_000938,1
NM_017813,1
NM_001319850,1
NM_032496,1
NM_001080157,1
NM_001011713,1
NM_001553,1
NM_001253835,1
NM_001317915,6
NM_138453,6
NM_006400,1
NM_001261412,1
NM_001348066,1
NR_145419,1
NM_001348067,1
NM_001348068,1
NM_001348065,1
NM_001261413,1
NR_104369,4
NR_104367,4
NM_001018090,4
NM_001018091,4
NM_001285900,4
NR_104371,4
NR_104370,4
NR_104368,4
NM_152451,1
NM_001018100,1
NM_001297,3
NM_001286130,3
NM_007156,1
NR_034081,4
NM_001272042,3
NM_001272044,3
NM_001272060,3
NR_161460,3
NM_001369669,3
NM_001369678,3
NR_161455,3
NR_161459,3
NM_001369674,3
NM_001369677,3
NR_161461,3
NM_001369670,3
NM_001369673,3
NM_001369679,3
NM_001369671,3
NM_001369676,3
NR_161456,3
NR_161462,3
NM_003161,3
NM_001369675,3
NR_161458,3
NM_001369672,3
NR_161457,3
NM_001272043,3
NM_001144068,1
NM_001330613,1
NM_001024596,1
NM_024779,1
NM_001146260,1
NM_001146258,1
NM_001146259,1
NM_001135639,1
NM_001164317,3
NM_001457,3
NM_001164319,3
NM_001164318,3
NM_001111270,1
NM_001347933,1
NR_046223,1
NM_182947,1
NM_001018102,1
NM_015532,1
NM_001291744,1
NM_001098496,1
NM_001291743,1
NM_001098494,1
NM_001098491,1
NM_024691,1
NM_001098492,1
NM_001098493,1
NM_001098495,1
NM_001306087,5
NR_159376,5
NR_159375,5
NR_159373,5
NR_159374,5
NM_001352014,5
NM_001206920,5
NM_001352015,5
NM_001352013,5
NM_001352012,5
NM_001352011,5
NM_001352016,5
NM_002428,1
NR_110815,1
NR_002924,1
NM_001277091,1
NM_001277093,1
NM_001277090,1
NM_001277092,1
NM_001261423,1
NM_001261422,1
NM_001261420,1
NM_001017956,1
NM_001261421,1
NM_001017958,1
NM_001017957,1
NM_006812,1
NM_001288838,5
NM_001288837,5
NM_023033,1
NM_005371,1
NR_135648,1
NR_030732,1
NM_001384833,1
NM_001199505,6
NM_020676,1
NM_001320126,1
NR_132999,1
NM_001040429,2
NR_137422,1
NM_080672,5
NM_001281507,5
NM_001130483,3
NM_001130482,3
NM_001288836,3
NM_001288839,3
NM_001130480,3
NM_001130481,3
NM_006296,3
NM_001364599,34
NM_001349243,34
NM_001349241,34
NM_001165899,34
NM_001104631,27
NM_001364603,24
NM_001197218,24
NM_001364604,17
NM_006203,17
NM_001349242,17
NM_001197219,10
NM_001197220,10
NM_001197222,1
NM_001197221,1
NM_001197223,1
NR_003660,1
NR_132998,1
NR_132997,1
NR_132996,1
NR_132995,1
NR_132994,1
NR_125728,1
NR_125729,1
NR_125727,1
NR_148947,1
NM_001206897,3
NM_170696,3
NM_003888,3
NM_170697,1
NM_032582,5
NM_001204814,1
NM_001077426,1
NM_017652,1
NM_001199506,4
NM_001289096,3
NM_001349508,3
NM_001349506,3
NM_001349507,3
NM_001349497,3
NM_001349501,3
NM_001349488,3
NM_001349490,3
NM_001349526,3
NM_001349540,3
NM_001289099,3
NM_001349519,3
NM_001349534,3
NM_001349530,3
NM_001349538,3
NM_001349525,3
NM_001289101,3
NM_001349493,3
NM_001349537,3
NM_001349514,3
NM_001349500,3
NM_001349527,3
NM_001349517,3
NM_001349528,3
NM_001349511,3
NM_001349520,3
NM_001349531,3
NM_001349495,3
NR_146194,3
NM_001349496,3
NM_001289095,3
NM_001349491,3
NR_146193,3
NM_001349494,3
NM_001349504,3
NM_001349529,3
NM_001349512,3
NM_001349533,3
NM_001349503,3
NM_001349521,3
NM_001349524,3
NM_001349522,3
NM_001289100,3
NM_001349510,3
NM_001349513,3
NM_001349509,3
NM_001289098,3
NM_001349536,3
NM_001349535,3
NM_001349516,3
NM_001349515,3
NM_001349489,3
NM_001349492,3
NM_001349502,3
NM_001349532,3
NM_001349539,3
NM_001349499,3
NM_001349518,3
NM_017771,3
NM_001349498,3
NM_001307951,1
NM_001143995,1
NM_004811,1
NM_001320410,2
NM_001320409,2
NM_001320408,2
NM_033276,2
NM_183246,3
NM_183244,3
NM_001376223,1
NM_001204818,1
NR_156742,2
NM_001114636,2
NM_001374615,2
NM_018062,2
NR_164659,2
NM_001320636,1
NM_001320635,1
NM_020980,1
NM_014258,2
NR_147010,4
NM_003500,4
NM_001364600,29
NM_001364602,19
NM_001001872,5
NM_001378338,5
NM_001378339,5
NM_001378345,5
NM_001378346,5
NM_020465,5
NM_001378342,5
NM_001363869,5
NM_001378333,5
NM_001130487,5
NM_001378336,5
NM_001378334,5
NM_001378332,5
NM_001378335,5
NM_022910,5
NM_001378340,5
NM_001378343,5
NM_001378341,5
NM_001378337,5
NM_181707,2
NM_001348022,3
NM_001348023,3
NM_001348024,3
NM_001348025,3
NM_025027,3
NM_001364601,17
NM_001190826,2
NM_001282476,2
NM_006380,2
NM_022106,1
NM_001190827,1
NM_001242835,1
NM_001242833,1
NM_001242836,1
NR_040072,1
NM_001378347,1
NM_001378344,1
NM_001242834,1
NM_177980,1
NR_145482,1
NM_001354699,3
NM_018477,3
NR_109917,1
NR_109918,1
NR_109916,1
NM_003620,2
NR_033873,16
NM_001351530,9
NM_198463,9
NM_001351531,9
NM_001351532,9
NR_033853,2
NR_120416,1
NM_023001,4
NM_023000,4
NM_002892,4
NM_000236,4
NR_120338,1
NM_001353146,18
NM_001353145,18
NM_001353144,18
NM_001330414,18
NM_001330413,18
NM_001320470,18
NM_017679,18
NM_001099432,18
NM_001320782,1
NM_001320791,1
NM_001320767,1
NM_001320792,1
NM_001320770,1
NM_014480,1
NM_001320788,1
NM_001320771,1
NM_001320777,1
NM_001320785,1
NM_001320786,1
NM_001320789,1
NM_001320774,1
NM_001320769,1
NM_001320781,1
NM_001320787,1
NM_001320773,1
NR_046099,4
NR_110820,8
NR_144447,1
NR_144445,1
NR_144444,2
NR_147234,5
NM_001351533,5
NM_001351534,5
NR_147235,5
NM_001377989,6
NM_147189,6
NM_001374855,2
NM_001374854,2
NM_001374853,2
NM_001374856,2
NM_001374851,2
NM_001374850,2
NM_001374849,2
NM_001374848,2
NM_001374857,2
NM_001312910,2
NM_001142519,2
NM_001142521,2
NM_001374852,2
NM_001374804,2
NM_001374863,2
NM_001374864,2
NM_001374862,2
NM_001374861,2
NM_001374859,2
NM_001374860,2
NM_001374865,2
NM_001374858,2
NM_001374866,2
NM_001142520,2
NM_001312909,2
NM_001374868,2
NM_022074,2
NM_001369457,2
NM_001312911,2
NM_001374869,2
NM_001374867,2
NM_001374870,2
NM_198847,2
NM_001244191,5
NM_001244192,5
NM_001244189,5
NM_001244190,5
NM_001329945,5
NM_001329944,5
NM_001329947,5
NM_001329946,5
NM_001364701,5
NM_001329943,5
NM_014749,5
NM_001364700,3
NM_001244193,5
NM_001320570,5
NM_001110,5
NM_001363680,2
NM_173548,2
NM_001318002,2
NR_134461,2
NM_145243,2
NM_001377997,3
NM_001377998,3
NR_120452,6
NR_073415,1
NM_014347,1
NR_126341,7
NM_001304453,1
NM_031891,6
NM_001316980,1
NM_014453,1
NM_198426,1
NM_001040450,1
NM_001040453,1
NR_026052,1
NM_001085487,1
NM_001013843,2
NM_024755,2
NR_135043,2
NR_135042,2
NM_001004728,1
NR_108106,1
NR_034014,1
NR_034015,1
NM_153377,1
NM_001136051,1
NM_001185183,2
NR_033715,2
NR_033714,2
NM_005638,2
NM_001145149,2
NR_110547,3
NM_004998,5
NR_136397,1
NR_110219,3
NM_001348341,2
NM_001348340,2
NM_001348339,2
NM_001330537,2
NM_001007069,2
NM_001007068,2
NM_001007067,2
NM_001007070,2
NM_005625,2
NM_005994,1
NM_173557,2
NR_110626,1
NR_149028,1
NM_001350798,10
NM_001350797,10
NM_001350793,10
NM_001350796,10
NM_018291,10
NM_001113411,10
NM_001350795,10
NR_103473,7
NM_001350791,10
NM_001350799,10
NM_001350794,10
NM_001244714,10
NM_001350790,10
NM_001350792,10
NM_001354590,30
NM_001166243,30
NM_001320900,30
NM_001320899,30
NM_002012,30
NM_001354589,30
NR_135491,3
NM_001320901,3
NR_133941,2
NM_014729,2
NM_032043,2
NM_001346229,2
NM_001346230,2
NR_144410,2
NM_001346233,2
NR_144412,2
NM_001346234,2
NR_144409,2
NM_020854,2
NR_144405,2
NR_144407,2
NR_144403,2
NR_144408,2
NM_001346235,2
NR_144404,2
NR_144406,2
NM_001346231,2
NM_001794,15
NR_133942,1
NM_001278224,8
NM_001104558,5
NM_001297618,5
NM_024930,5
NM_001297617,5
NM_148975,3
NM_001243266,3
NM_024021,3
NM_001270623,5
NM_001270622,5
NR_110917,3
NM_005121,5
NM_001270950,1
NM_001270949,1
NM_001278268,1
NM_001270951,1
NM_003839,1
NM_206852,2
NM_001363702,2
NM_021136,7
NM_001204880,2
NM_003338,2
NM_004731,2
NR_073056,2
NR_073055,2
NM_001252338,10
NM_000082,3
NM_001007233,3
NM_001290285,3
NM_001261827,1
NM_001079692,1
NM_032597,1
NM_001261828,1
NR_049732,1
NR_049733,1
NR_049734,1
NR_049731,1
NM_001252339,8
NR_126534,2
NM_017742,2
NM_001007234,1
NM_174889,1
NM_001080512,9
NR_026946,1
NM_001258367,11
NM_001258366,11
NM_001258368,11
NM_001042517,11
NM_001258369,11
NM_030932,9
NM_001355272,7
NR_075071,7
NM_194449,10
NM_152377,6
NM_001048249,1
NM_001258370,8
NM_001144933,2
NR_109908,5
NM_001354471,3
NM_173503,1
NM_181725,4
NM_022495,3
NM_001330177,3
NM_001375271,4
NM_001375270,4
NM_001375273,4
NM_001375272,4
NM_006852,4
NM_001284333,4
NM_001330418,4
NM_001375269,4
NM_001284363,4
NM_003185,3
NR_132992,2
NR_132991,2
NR_046539,2
NR_109838,2
NR_051994,1
NR_051993,1
NR_109839,1
NM_020928,1
NM_014502,1
NM_001002858,1
NM_004039,1
NM_001002857,1
NM_001136015,1
NR_148921,9
NR_120341,2
NR_120342,2
NM_134261,17
NM_002943,2
NM_134260,2
NM_134262,1
NM_001288779,1
NM_152598,1
NM_001100875,1
NM_001288780,1
NM_000633,5
NM_001363878,1
NM_001278649,1
NM_014835,1
NM_144498,1
NR_033263,6
NR_148922,8
NM_017966,2
NM_174978,3
NR_135634,1
NM_005560,2
NR_109924,1
NR_109922,1
NR_109923,1
NR_161251,2
NR_126525,2
NR_126524,2
NR_126523,2
NM_032439,2
NM_001143774,2
NR_146508,1
NR_033980,1
NM_001347840,1
NM_001347842,1
NM_001347844,1
NM_001347847,1
NM_001143773,1
NM_001347845,1
NM_001347843,1
NM_001347848,1
NM_001001971,1
NM_001166698,1
NM_001347850,1
NM_198215,1
NM_001347846,1
NM_001347851,1
NM_001347852,1
NM_001347849,1
NM_001923,1
NM_030794,1
NM_001146071,1
NM_001146070,1
NM_025185,11
NM_004869,1
NR_110628,3
NM_144709,3
NM_001322127,3
NM_001322123,3
NM_001322124,3
NM_001321839,2
NR_135821,2
NM_004056,2
NM_001321837,2
NM_001321838,2
NR_165417,2
NR_165420,2
NR_165419,2
NR_165416,2
NR_165418,2
NM_024811,2
NM_001142565,2
NR_165413,2
NM_001136040,2
NR_165414,2
NR_165415,2
NM_017420,2
NM_017841,1
NM_001177963,6
NM_002431,6
NM_001307928,1
NM_001330435,2
NM_001330433,2
NM_032506,2
NM_002531,3
NR_110189,1
NM_001143960,1
NM_001316317,1
NM_001367070,1
NM_001367071,1
NM_001367069,1
NM_001143959,1
NR_002775,1
NM_080475,1
NM_001291278,1
NM_001291279,1
NM_001370475,1
NR_110617,2
NR_110618,2
NM_014709,5
NM_001242644,5
NM_002865,5
NM_001323977,3
NM_001323980,3
NM_001323981,3
NM_001323978,3
NM_194298,3
NM_001323979,3
NM_001040147,3
NR_136405,2
NM_018270,2
NM_006133,3
NM_001172702,3
NR_033344,3
NM_153811,3
NM_001261831,1
NM_003784,1
NM_001261830,1
NM_001853,1
NM_001304732,2
NM_001304731,2
NM_001915,1
NM_001017916,1
NM_001017917,1
NM_001330421,1
NM_033081,1
NM_001193369,1
NM_001145511,8
NM_001145512,8
NM_005595,8
NM_001134673,8
NM_003400,3
NM_002841,16
NM_001375471,16
NM_016338,8
NM_017780,3
NM_001316690,3
NM_001796,14
NM_002401,3
NM_001330431,3
NM_203351,3
NM_001363768,3
NR_033370,1
NM_001134779,7
NM_001363592,1
NM_001139443,1
NM_001300786,1
NM_004183,1
NM_001300787,1
NR_134580,1
NM_001363593,1
NM_001363591,1
NR_027245,3
NM_001204403,20
NM_001204404,16
NM_001320874,11
NM_020987,11
NM_001149,4
NM_006255,7
NM_001165969,2
NM_001363786,2
NM_001003786,2
NM_001363787,2
NM_001363789,2
NM_001363790,2
NM_153335,2
NM_001363788,2
NM_001363791,2
NM_001003788,2
NM_001165970,2
NM_001003787,2
NR_156741,2
NR_033881,11
NM_020198,2
NM_017798,2
NR_073584,1
NM_001040694,1
NM_020238,1
NM_001098426,1
NM_001330439,1
NM_001330440,1
NR_033983,1
NM_001281484,1
NM_001281483,1
NM_001281482,1
NM_175609,1
NM_018209,1
NR_002947,2
NM_020882,2
NR_147148,1
NM_000334,3
NR_110416,1
NR_110417,1
NR_039985,2
NM_001382235,2
NM_004518,2
NM_172107,2
NM_172108,2
NM_172106,2
NM_001350145,11
NM_176877,11
NM_001371765,6
NM_001321781,6
NM_001321782,6
NM_152516,5
NM_001322246,21
NM_001322402,21
NM_001371346,21
NM_015236,21
NM_001371343,21
NM_001371345,21
NM_001371344,21
NM_001371342,21
NM_173519,7
NM_024060,3
NM_178539,10
NM_017684,5
NM_020821,5
NM_001018088,5
NM_018080,5
NM_012384,1
NR_038281,2
NR_038282,2
NR_038283,2
NR_146870,20
NM_001288732,4
NM_018469,4
NM_001288733,2
NM_001620,1
NM_001346445,1
NM_001346446,1
NM_001367650,8
NM_001367657,8
NM_001367654,8
NM_001367659,8
NM_001367661,8
NM_001367656,8
NM_001367652,8
NR_037882,3
NM_001283010,3
NM_016434,3
NM_001283009,3
NM_032957,3
NM_001291941,1
NM_001291942,1
NM_020685,1
NR_146873,16
NR_146871,16
NR_146874,16
NM_004739,1
NM_001330292,1
NM_001083113,1
NM_032527,1
NM_001195654,1
NM_001195653,1
NM_181485,1
NM_153265,1
NM_001300793,1
NM_001300794,1
NM_001369741,3
NM_025224,1
NM_183394,12
NM_183393,12
NM_003716,12
NM_001350622,14
NR_146872,14
NM_152688,14
NM_004318,4
NM_001164750,3
NM_001367663,3
NR_110081,2
NM_001363109,1
NM_001370809,1
NM_001363108,1
NM_001316990,1
NM_138363,1
NR_133644,1
NM_001243895,1
NM_001243894,1
NM_199359,1
NM_199362,1
NM_003288,1
NM_199363,1
NM_001243891,1
NM_199361,1
NR_045090,1
NM_001243892,1
NM_199360,1
NM_001164754,1
NM_032466,1
NM_001164755,1
NM_001164756,1
NM_018093,1
NM_001307977,1
NM_001369451,1
NM_001369453,1
NM_001369448,1
NM_001369447,1
NR_161381,1
NM_001369449,1
NM_001369450,1
NR_104063,1
NM_022739,1
NM_019079,1
NM_001164835,1
NM_001350907,7
NM_001350902,7
NM_001350906,7
NM_001350908,7
NM_001350903,7
NM_001350911,2
NM_001350905,2
NM_001350909,2
NM_001242359,2
NM_001350910,2
NM_001350904,2
NM_014836,2
NM_001252079,5
NM_001351162,1
NM_006313,8
NR_147078,8
NM_001351164,8
NM_001351166,8
NM_001351163,8
NM_001351159,8
NR_147082,8
NR_147080,8
